,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,Name,Transported,Spendings
4742,5060_04,Europa,0,C/157/P,55 Cancri e,29.0,1,Alhaino Honatte,0,
4743,5061_01,Europa,1,C/196/S,TRAPPIST-1e,25.0,0,Furudah Patoetic,1,
4744,5061_02,Europa,0,C/196/S,TRAPPIST-1e,54.0,0,Mediton Patoetic,1,8420.0
4745,5062_01,Earth,0,E/325/S,,46.0,0,Sallie Bushallert,0,996.0
4746,5063_01,Earth,0,G/830/S,TRAPPIST-1e,18.0,0,Kennie Solinez,1,
4747,5064_01,Europa,0,A/62/S,55 Cancri e,22.0,0,Alraiam Gocent,0,7474.0
4748,5065_01,Europa,1,E/326/S,55 Cancri e,29.0,0,Asellan Crueld,1,
4749,5065_02,Europa,0,E/326/S,55 Cancri e,26.0,0,,0,3697.0
4750,5067_01,Earth,0,F/964/S,55 Cancri e,36.0,0,Kerryn Wolfernan,1,2152.0
4751,5068_01,Earth,,E/314/P,TRAPPIST-1e,19.0,0,Nadie Polliamposs,1,0.0
4752,5069_01,Earth,0,F/965/S,PSO J318.5-22,56.0,0,Andary Hurchez,0,1379.0
4753,5070_01,Earth,0,F/966/S,,20.0,,Lillia Collinson,1,722.0
4754,5072_01,Earth,0,G/817/P,TRAPPIST-1e,10.0,0,Brina Saley,0,0.0
4755,5072_02,Earth,1,G/817/P,PSO J318.5-22,14.0,0,Melica Saley,0,0.0
4756,5073_01,Mars,1,F/1033/P,55 Cancri e,27.0,0,Vere Frité,1,0.0
4757,5074_01,Mars,0,F/967/S,TRAPPIST-1e,35.0,0,Gorsp Biba,0,5916.0
4758,5076_01,Earth,0,G/818/P,TRAPPIST-1e,13.0,0,Alicey Wolferguson,0,5208.0
4759,5080_01,Earth,0,F/969/S,,21.0,0,Herina Buckeelez,0,703.0
4760,5083_01,Earth,1,G/820/P,TRAPPIST-1e,22.0,0,Cary Pooles,0,0.0
4761,5084_01,Europa,1,E/315/P,TRAPPIST-1e,29.0,0,Askedus Fuelightic,0,0.0
4762,5084_02,Europa,0,E/315/P,TRAPPIST-1e,32.0,0,Batrix Fuelightic,0,20228.0
4763,5085_01,Earth,0,F/970/S,TRAPPIST-1e,20.0,0,Alie Grahangory,1,565.0
4764,5087_01,Mars,0,F/1036/P,TRAPPIST-1e,44.0,0,Sunk Birt,0,
4765,5088_01,Earth,0,F/972/S,55 Cancri e,22.0,0,Jonard Horndley,1,1768.0
4766,5089_01,Europa,0,B/170/P,TRAPPIST-1e,39.0,0,Alrakan Aivering,0,8050.0
4767,5089_02,Europa,0,B/170/P,TRAPPIST-1e,19.0,0,Celeon Aivering,1,3791.0
4768,5090_01,Earth,,G/821/P,TRAPPIST-1e,0.0,0,,0,0.0
4769,5090_02,Earth,1,G/821/P,TRAPPIST-1e,0.0,0,Luzel Willy,0,0.0
4770,5090_03,,0,G/821/P,PSO J318.5-22,12.0,0,Joyton Willy,1,0.0
4771,5090_04,Earth,1,G/821/P,TRAPPIST-1e,7.0,0,Adamy Willy,0,0.0
4772,5090_05,Earth,0,E/316/P,PSO J318.5-22,32.0,0,Annya Willy,0,793.0
4773,5090_06,Earth,0,G/821/P,,11.0,0,Scotte Willy,1,0.0
4774,5091_01,Earth,0,F/973/S,55 Cancri e,18.0,0,,0,3064.0
4775,5093_01,Europa,0,C/158/P,55 Cancri e,49.0,1,Wasalam Cluthosexy,0,8056.0
4776,5095_01,Mars,1,F/1038/P,TRAPPIST-1e,61.0,0,Coate Snoff,1,0.0
4777,5097_01,Earth,1,G/823/P,55 Cancri e,7.0,0,Hughan Peterstarks,1,0.0
4778,5097_02,Earth,0,G/823/P,TRAPPIST-1e,25.0,0,Nandy Peterstarks,1,852.0
4779,5097_03,Earth,0,F/1039/P,55 Cancri e,51.0,0,Eulahy Peterstarks,1,712.0
4780,5103_01,Europa,1,E/317/P,TRAPPIST-1e,56.0,0,Proxima Poless,1,0.0
4781,5104_01,Earth,0,G/833/S,,31.0,0,Keitha Waltonnedy,1,753.0
4782,5105_01,Earth,1,,PSO J318.5-22,16.0,0,Holey Sullones,1,0.0
4783,5106_01,Earth,1,G/834/S,TRAPPIST-1e,29.0,0,Helle Barrez,1,0.0
4784,5108_01,Earth,1,G/825/P,PSO J318.5-22,17.0,0,Louisy Hughriend,1,
4785,5109_01,Earth,0,G/835/S,PSO J318.5-22,47.0,0,Hilia Joycerton,1,741.0
4786,5111_01,Europa,0,B/171/P,TRAPPIST-1e,25.0,0,Sarid Unkcatted,0,4307.0
4787,5111_02,Europa,0,B/171/P,TRAPPIST-1e,28.0,0,Aske Unkcatted,0,5495.0
4788,5111_03,Europa,0,B/171/P,TRAPPIST-1e,32.0,0,Mino Unkcatted,0,2924.0
4789,5112_01,Europa,1,C/198/S,55 Cancri e,56.0,0,Chainon Spadicage,1,0.0
4790,5112_02,Europa,1,C/198/S,55 Cancri e,25.0,0,Achiram Ainatint,1,0.0
4791,5112_03,Europa,1,C/198/S,TRAPPIST-1e,13.0,0,Sadaton Opshaft,1,0.0
4792,5115_01,Europa,1,C/199/S,TRAPPIST-1e,41.0,0,Diason Whibid,1,0.0
4793,5115_02,Europa,1,C/199/S,55 Cancri e,28.0,0,Megrezn Whibid,1,0.0
4794,5116_01,Mars,1,F/980/S,TRAPPIST-1e,25.0,0,Ars Prity,1,0.0
4795,5116_02,Mars,1,F/980/S,TRAPPIST-1e,11.0,0,Fros Prity,1,0.0
4796,5120_01,Mars,0,E/320/P,TRAPPIST-1e,20.0,0,Flams Bate,0,0.0
4797,5122_01,Earth,0,F/981/S,TRAPPIST-1e,24.0,0,Line Knoxtones,1,875.0
4798,5124_01,Earth,0,F/1044/P,,41.0,0,Kimmie Greeves,0,705.0
4799,5125_01,Earth,0,F/982/S,55 Cancri e,29.0,0,Timmie Rocknight,0,760.0
4800,5126_01,Europa,1,C/200/S,55 Cancri e,59.0,0,Isotone Unaring,1,0.0
4801,5127_01,Earth,0,G/837/S,TRAPPIST-1e,31.0,0,Leneva Yanton,1,892.0
4802,5127_02,Earth,0,F/983/S,TRAPPIST-1e,16.0,0,Faithy Yanton,0,2055.0
4803,5128_01,Mars,0,F/1045/P,TRAPPIST-1e,65.0,0,Forn Frazo,0,1158.0
4804,5128_02,Mars,0,F/1045/P,TRAPPIST-1e,21.0,0,Frus Frazo,1,2833.0
4805,5129_01,Earth,1,G/827/P,TRAPPIST-1e,27.0,0,Anthia Savaraldez,1,0.0
4806,5130_01,Earth,1,G/838/S,TRAPPIST-1e,37.0,0,Timmy Klindsayer,1,
4807,5132_01,Earth,0,G/828/P,TRAPPIST-1e,42.0,0,Veremy Ellson,0,5526.0
4808,5133_01,Earth,0,G/829/P,55 Cancri e,36.0,0,Benry Litthews,1,846.0
4809,5133_02,Earth,1,G/829/P,PSO J318.5-22,24.0,0,Hene Litthews,0,0.0
4810,5133_03,Earth,1,G/829/P,PSO J318.5-22,,0,Lina Litthews,1,0.0
4811,5133_04,Earth,0,F/1046/P,55 Cancri e,19.0,0,Done Litthews,0,660.0
4812,5133_05,Earth,0,F/1046/P,TRAPPIST-1e,26.0,0,Lynnon Pugherman,0,948.0
4813,5133_06,Earth,1,G/829/P,55 Cancri e,19.0,0,Shanya Josey,1,0.0
4814,5133_07,Earth,0,F/1046/P,TRAPPIST-1e,26.0,0,,0,1529.0
4815,5133_08,Earth,0,F/1046/P,TRAPPIST-1e,35.0,0,Lawren Josey,0,868.0
4816,5136_01,Earth,0,F/984/S,55 Cancri e,24.0,0,Eulah Currisones,0,704.0
4817,5137_01,,0,G/839/S,TRAPPIST-1e,9.0,0,Milyn Llobsoney,1,0.0
4818,5138_01,Europa,0,A/47/P,55 Cancri e,40.0,0,Brakis Shming,1,4137.0
4819,5140_01,Earth,1,G/840/S,PSO J318.5-22,23.0,0,Elancy Pughanders,1,0.0
4820,5142_01,Mars,0,F/1050/P,TRAPPIST-1e,4.0,0,Kies Cre,1,0.0
4821,5142_02,Mars,0,F/1050/P,TRAPPIST-1e,20.0,0,Bler Cre,0,1801.0
4822,5142_03,Mars,1,F/1050/P,TRAPPIST-1e,21.0,0,Mark Cre,1,0.0
4823,5142_04,Mars,0,F/1050/P,TRAPPIST-1e,4.0,0,Toisps Prin,1,0.0
4824,5144_01,Earth,1,G/830/P,TRAPPIST-1e,19.0,,,1,0.0
4825,5145_01,Earth,1,G/841/S,TRAPPIST-1e,18.0,0,Shaele Mathison,1,0.0
4826,5146_01,Earth,0,F/986/S,55 Cancri e,26.0,0,Maura Cainghannon,1,796.0
4827,5148_01,Earth,0,F/1051/P,TRAPPIST-1e,13.0,0,Garyan Canields,0,1053.0
4828,5148_02,Earth,1,G/831/P,TRAPPIST-1e,16.0,0,Jeanny Moodsey,1,0.0
4829,5151_01,Mars,1,F/1052/P,TRAPPIST-1e,14.0,0,Flark Cotik,1,0.0
4830,5152_01,Europa,0,B/199/S,TRAPPIST-1e,40.0,0,Porrimp Aillyber,0,3402.0
4831,5154_01,Mars,0,E/321/P,TRAPPIST-1e,34.0,1,Sunch Buche,0,1048.0
4832,5156_01,Europa,1,B/200/S,55 Cancri e,21.0,0,Sabiark Traild,1,0.0
4833,5156_02,Europa,0,B/200/S,TRAPPIST-1e,29.0,0,Atonon Traild,1,5841.0
4834,5157_01,Earth,,G/844/S,TRAPPIST-1e,40.0,0,Melia Gardsondez,1,
4835,5158_01,Earth,0,F/1054/P,TRAPPIST-1e,16.0,0,Willah Jacostaney,0,
4836,5160_01,Earth,0,G/832/P,TRAPPIST-1e,37.0,0,Ricke Hayersents,0,
4837,5161_01,Mars,1,D/156/S,55 Cancri e,41.0,0,Goos Cheen,1,0.0
4838,5162_01,Mars,1,F/988/S,55 Cancri e,16.0,0,Hoce Barne,1,0.0
4839,5162_02,Mars,0,F/988/S,55 Cancri e,39.0,0,Dow Barne,0,1305.0
4840,5163_01,Earth,1,E/322/P,TRAPPIST-1e,30.0,0,Ellie Beckeey,1,0.0
4841,5163_02,Earth,0,E/322/P,TRAPPIST-1e,40.0,0,Jillie Hewson,1,864.0
4842,5165_01,Earth,0,F/989/S,TRAPPIST-1e,63.0,0,Alancy Collinson,1,645.0
4843,5166_01,Mars,0,D/163/P,TRAPPIST-1e,32.0,0,Cor Porki,1,883.0
4844,5167_01,Earth,0,F/990/S,TRAPPIST-1e,47.0,0,Joana Crayeson,0,1087.0
4845,5170_01,Earth,0,F/1056/P,55 Cancri e,23.0,0,Jeandy Hurchez,0,720.0
4846,5171_01,Earth,0,F/991/S,TRAPPIST-1e,23.0,0,Julin Estiagosen,0,698.0
4847,5173_01,Mars,1,F/1057/P,TRAPPIST-1e,19.0,0,Supies Biba,1,0.0
4848,5174_01,Europa,1,C/159/P,55 Cancri e,44.0,0,Hekark Alenter,1,0.0
4849,5174_02,Europa,0,C/159/P,TRAPPIST-1e,29.0,0,Mesarid Alenter,0,6680.0
4850,5175_01,Earth,0,G/834/P,TRAPPIST-1e,21.0,0,Andice Maystuarey,0,783.0
4851,5176_01,Earth,0,E/323/P,TRAPPIST-1e,23.0,0,Helle Sawyerson,0,792.0
4852,5177_01,Europa,0,B/201/S,TRAPPIST-1e,26.0,1,Aldebah Gealably,1,0.0
4853,5179_01,Europa,1,C/160/P,55 Cancri e,47.0,0,Nesch Aillyber,1,0.0
4854,5180_01,Earth,1,G/835/P,PSO J318.5-22,20.0,0,Felia Gillock,1,
4855,5181_01,Europa,,B/175/P,TRAPPIST-1e,48.0,0,Minkark Motled,1,0.0
4856,5182_01,Earth,1,G/836/P,TRAPPIST-1e,4.0,0,Crisey Georgasey,1,0.0
4857,5182_02,Earth,0,G/836/P,TRAPPIST-1e,25.0,0,Berna Georgasey,1,704.0
4858,5184_01,Earth,0,G/837/P,TRAPPIST-1e,0.0,0,Joelan Folemonley,1,0.0
4859,5185_01,Mars,0,E/330/S,TRAPPIST-1e,29.0,0,Cruts Flie,0,1359.0
4860,5186_01,Earth,0,F/1058/P,TRAPPIST-1e,21.0,0,Monah Harry,0,723.0
4861,5187_01,,0,E/324/P,TRAPPIST-1e,20.0,0,Ranuts Mellé,0,954.0
4862,5188_01,Earth,0,G/838/P,TRAPPIST-1e,34.0,0,Chesty Bootez,0,815.0
4863,5188_02,Earth,1,G/838/P,TRAPPIST-1e,9.0,0,Elindy Hessey,1,0.0
4864,5188_03,Earth,1,G/838/P,TRAPPIST-1e,12.0,0,Wally Bootez,0,0.0
4865,5190_01,Earth,0,F/994/S,TRAPPIST-1e,13.0,0,Jillie Barrilloney,0,1513.0
4866,5192_01,Mars,1,F/995/S,TRAPPIST-1e,27.0,0,Tostex Khaf,1,0.0
4867,5193_01,Europa,0,C/202/S,TRAPPIST-1e,34.0,0,Betenar Craing,1,3994.0
4868,5194_01,Europa,1,B/176/P,TRAPPIST-1e,18.0,0,Sabi Ainatint,1,0.0
4869,5194_02,Europa,1,B/176/P,55 Cancri e,16.0,0,Astonon Ainatint,1,0.0
4870,5196_01,Earth,1,G/839/P,TRAPPIST-1e,43.0,0,Gracey Haynard,1,0.0
4871,5196_02,Earth,1,G/839/P,TRAPPIST-1e,0.0,0,Jenn Haynard,0,0.0
4872,5197_01,Earth,0,E/325/P,,20.0,0,Rician Fowlaney,1,788.0
4873,5198_01,Mars,0,F/1059/P,TRAPPIST-1e,45.0,0,Lish Fla,0,1308.0
4874,5199_01,Europa,0,D/158/S,TRAPPIST-1e,35.0,0,Luxonon Cuplial,0,
4875,5201_01,Earth,,F/1060/P,TRAPPIST-1e,21.0,0,Melara Daughtson,0,2151.0
4876,5202_01,Earth,1,G/840/P,TRAPPIST-1e,14.0,0,Jeret Berges,1,0.0
4877,5204_01,Earth,0,F/1061/P,PSO J318.5-22,46.0,0,Jodip Hughriend,0,
4878,5205_01,Earth,0,F/997/S,TRAPPIST-1e,22.0,0,Mabley Roachez,0,1500.0
4879,5205_02,Earth,0,G/845/S,TRAPPIST-1e,2.0,0,Juanna Roachez,1,0.0
4880,5205_03,Earth,,G/845/S,TRAPPIST-1e,3.0,0,Dorene Roachez,1,0.0
4881,5206_01,Earth,1,G/841/P,55 Cancri e,28.0,0,Alley Briggston,1,0.0
4882,5206_02,Earth,0,F/1062/P,PSO J318.5-22,60.0,0,Myrace Briggston,0,1075.0
4883,5206_03,Earth,0,G/841/P,PSO J318.5-22,48.0,0,Ericia Briggston,0,771.0
4884,5207_01,Earth,0,E/331/S,55 Cancri e,18.0,0,Bonyan Chanan,1,827.0
4885,5207_02,Earth,0,F/998/S,TRAPPIST-1e,31.0,0,Rossie Chanan,0,1385.0
4886,5208_01,Europa,1,C/163/P,55 Cancri e,26.0,0,Sadalm Unressind,1,0.0
4887,5208_02,Europa,0,C/163/P,55 Cancri e,41.0,0,Alcorix Unressind,0,7747.0
4888,5209_01,Earth,0,F/999/S,TRAPPIST-1e,26.0,0,Eriky Lambleyoun,1,
4889,5210_01,Earth,0,F/1063/P,TRAPPIST-1e,29.0,0,,1,736.0
4890,5211_01,Earth,0,E/332/S,TRAPPIST-1e,24.0,0,Hen Barrelliver,0,
4891,5213_01,Earth,0,F/1064/P,TRAPPIST-1e,25.0,0,Nathy Pottley,1,923.0
4892,5214_01,Earth,0,G/842/P,55 Cancri e,0.0,0,Antony Hersons,0,0.0
4893,5216_01,Earth,1,G/843/P,TRAPPIST-1e,30.0,0,Clard Hardson,0,0.0
4894,5217_01,Europa,1,B/177/P,55 Cancri e,18.0,0,Sitron Briouse,1,0.0
4895,5217_02,Europa,1,B/177/P,55 Cancri e,32.0,0,Canon Wingcoling,1,0.0
4896,5218_01,Earth,0,F/1000/S,TRAPPIST-1e,28.0,0,Leony Powery,0,2414.0
4897,5220_01,Mars,0,D/165/P,TRAPPIST-1e,21.0,0,Jackok Cooki,0,2578.0
4898,5221_01,Earth,0,F/1065/P,TRAPPIST-1e,25.0,0,Jilla Herreras,0,689.0
4899,5223_01,Mars,0,F/1002/S,55 Cancri e,47.0,0,Munda Ble,1,
4900,5223_02,Mars,1,F/1002/S,PSO J318.5-22,,0,Goles Ble,1,0.0
4901,5223_03,Mars,1,F/1002/S,TRAPPIST-1e,8.0,0,Koot Fla,1,0.0
4902,5224_01,Earth,0,F/1003/S,TRAPPIST-1e,24.0,0,Diandy Mckinn,0,1500.0
4903,5225_01,Mars,1,E/334/S,TRAPPIST-1e,30.0,0,Chrets Sincy,1,0.0
4904,5226_01,Earth,1,G/848/S,PSO J318.5-22,24.0,0,Joyn Hahnstoneal,1,0.0
4905,5227_01,Earth,1,G/849/S,TRAPPIST-1e,13.0,0,Darlie Morrencis,1,0.0
4906,5229_01,Earth,0,E/335/S,,16.0,0,Allene Balley,0,990.0
4907,5230_01,Mars,0,F/1004/S,TRAPPIST-1e,23.0,0,Dow Tité,1,1855.0
4908,5234_01,Mars,0,F/1067/P,TRAPPIST-1e,16.0,0,Tote Chmad,1,2639.0
4909,5235_01,Earth,0,G/844/P,TRAPPIST-1e,29.0,0,Allyn Olivasquez,0,908.0
4910,5236_01,Earth,0,E/326/P,TRAPPIST-1e,46.0,0,Juanna Lardsonald,1,995.0
4911,5238_01,Earth,1,G/845/P,PSO J318.5-22,13.0,0,Gailia Blainson,0,0.0
4912,5239_01,Earth,1,G/852/S,TRAPPIST-1e,22.0,0,Jeroy Beckeetter,1,0.0
4913,5240_01,Earth,1,G/853/S,TRAPPIST-1e,29.0,0,Loisey Melez,1,0.0
4914,5242_01,Earth,1,G/854/S,TRAPPIST-1e,46.0,0,Briney Ellahan,1,0.0
4915,5243_01,Earth,0,F/1005/S,TRAPPIST-1e,24.0,0,Lanedy Mclardson,1,1235.0
4916,5243_02,Earth,1,G/855/S,TRAPPIST-1e,33.0,0,Dont Melez,1,0.0
4917,5244_01,Mars,0,F/1006/S,TRAPPIST-1e,38.0,0,Tax Tité,0,1574.0
4918,5246_01,Earth,1,G/847/P,TRAPPIST-1e,57.0,0,Glene Drakeekss,1,0.0
4919,5246_02,Earth,0,F/1070/P,TRAPPIST-1e,,0,Jodia Drakeekss,1,703.0
4920,5247_01,Earth,0,G/848/P,TRAPPIST-1e,38.0,0,Roydo Yorkland,1,2330.0
4921,5248_01,Earth,0,G/856/S,TRAPPIST-1e,28.0,0,Tinez Batestonley,1,834.0
4922,5249_01,Mars,0,E/327/P,TRAPPIST-1e,25.0,0,Colal Fonie,0,1014.0
4923,5250_01,Mars,1,F/1007/S,TRAPPIST-1e,22.0,0,Clek Dan,1,0.0
4924,5251_01,Mars,0,F/1071/P,TRAPPIST-1e,33.0,0,Murs Nanie,1,2623.0
4925,5252_01,Earth,0,F/1008/S,TRAPPIST-1e,35.0,0,Elanie Langatein,1,1571.0
4926,5253_01,Earth,0,F/1009/S,TRAPPIST-1e,24.0,0,Annard Ashipeck,1,802.0
4927,5254_01,Europa,1,B/202/S,TRAPPIST-1e,31.0,0,Celeon Pressive,1,0.0
4928,5254_02,Europa,1,B/202/S,TRAPPIST-1e,16.0,0,Photons Pickleve,1,0.0
4929,5254_03,Europa,1,,TRAPPIST-1e,28.0,0,Sargah Pressive,1,0.0
4930,5254_04,Europa,0,B/202/S,55 Cancri e,8.0,0,Sceleon Pressive,1,0.0
4931,5255_01,Mars,1,F/1010/S,TRAPPIST-1e,20.0,0,Clow Peate,1,0.0
4932,5256_01,Mars,0,D/159/S,TRAPPIST-1e,26.0,0,Luse Tirt,0,1057.0
4933,5257_01,Europa,0,B/178/P,55 Cancri e,43.0,0,Dnocese Opshaft,0,3394.0
4934,5258_01,Europa,0,C/204/S,TRAPPIST-1e,70.0,0,Alrair Taptiritty,1,3598.0
4935,5260_01,Earth,1,G/849/P,55 Cancri e,17.0,0,Racy Fulloydez,1,0.0
4936,5262_01,Earth,1,G/850/P,TRAPPIST-1e,14.0,0,Adanne Rilley,1,0.0
4937,5264_01,Earth,1,G/858/S,TRAPPIST-1e,21.0,0,Joyces Vinozarks,1,0.0
4938,5264_02,Earth,0,F/1012/S,55 Cancri e,37.0,0,Marina Vinozarks,1,649.0
4939,5265_01,Earth,0,F/1073/P,TRAPPIST-1e,15.0,0,Tonyn Ashipson,0,1102.0
4940,5266_01,Europa,0,A/64/S,55 Cancri e,20.0,0,Alhair Poselfle,0,2373.0
4941,5266_02,Europa,0,C/205/S,55 Cancri e,36.0,1,Sinon Poselfle,0,12535.0
4942,5268_01,Earth,0,F/1013/S,TRAPPIST-1e,14.0,0,Bony Flynney,1,
4943,5269_01,Earth,0,E/336/S,TRAPPIST-1e,21.0,0,Mollen Ewisentley,1,662.0
4944,5271_01,Earth,0,F/1075/P,TRAPPIST-1e,28.0,0,Kimmie Thony,0,921.0
4945,5272_01,Mars,1,F/1076/P,TRAPPIST-1e,20.0,0,Push Winie,1,0.0
4946,5273_01,Earth,0,F/1077/P,TRAPPIST-1e,26.0,0,Leony Gallenry,0,828.0
4947,5274_01,Earth,0,F/1078/P,TRAPPIST-1e,25.0,0,Weney Hineyley,0,923.0
4948,5275_01,Earth,0,F/1014/S,TRAPPIST-1e,29.0,0,Jerek Buckentry,0,724.0
4949,5276_01,Europa,0,B/179/P,55 Cancri e,39.0,1,Neutrak Poustive,1,4841.0
4950,5277_01,Earth,0,F/1079/P,TRAPPIST-1e,18.0,0,Besse Morandry,1,1319.0
4951,5278_01,Europa,1,B/203/S,55 Cancri e,37.0,0,Menkin Subateful,1,0.0
4952,5279_01,Earth,0,G/852/P,TRAPPIST-1e,28.0,0,Antony Flynnis,0,
4953,5280_01,Earth,0,F/1015/S,TRAPPIST-1e,18.0,0,Elanda Simpsonks,1,
4954,5281_01,Earth,0,F/1080/P,TRAPPIST-1e,30.0,0,Emmax Haynard,0,
4955,5282_01,Earth,0,E/337/S,TRAPPIST-1e,35.0,0,Florey Torrez,1,865.0
4956,5282_02,Earth,0,F/1016/S,TRAPPIST-1e,26.0,0,Eulah Torrez,1,683.0
4957,5282_03,Earth,1,G/860/S,55 Cancri e,0.0,0,Kenda Torrez,1,0.0
4958,5287_01,Earth,0,G/861/S,PSO J318.5-22,42.0,0,Shanya Webstephrey,1,
4959,5288_01,Earth,0,F/1081/P,,36.0,0,Thell Masquez,1,777.0
4960,5290_01,Earth,0,F/1083/P,TRAPPIST-1e,31.0,0,Bretty Patthews,0,
4961,5291_01,Earth,0,G/854/P,55 Cancri e,27.0,0,Luisy Gaington,0,3969.0
4962,5292_01,Europa,0,C/206/S,TRAPPIST-1e,25.0,0,Celavar Galoquid,1,4548.0
4963,5297_01,Earth,1,G/856/P,TRAPPIST-1e,32.0,0,Candra Bushallert,1,0.0
4964,5298_01,Earth,1,G/862/S,TRAPPIST-1e,14.0,0,Rician Sweett,1,0.0
4965,5299_01,Earth,1,G/863/S,TRAPPIST-1e,16.0,0,Brina Coopezmaney,1,0.0
4966,5300_01,Earth,1,G/864/S,55 Cancri e,51.0,0,Healle Klindsayer,1,0.0
4967,5301_01,Europa,1,B/181/P,TRAPPIST-1e,21.0,0,Altara Pretive,1,0.0
4968,5301_02,Europa,1,B/181/P,55 Cancri e,31.0,0,Sadares Pretive,1,0.0
4969,5303_01,Earth,0,,TRAPPIST-1e,9.0,0,Patoya Hoffergess,0,0.0
4970,5303_02,Earth,0,G/857/P,TRAPPIST-1e,7.0,0,Loree Hoffergess,1,0.0
4971,5303_03,Earth,0,G/857/P,TRAPPIST-1e,3.0,0,Jimmyn Lambleyoun,1,0.0
4972,5303_04,Earth,1,G/857/P,TRAPPIST-1e,2.0,0,Yvonna Lambleyoun,1,0.0
4973,5303_05,Earth,0,G/857/P,55 Cancri e,7.0,0,Ronia Lambleyoun,0,0.0
4974,5304_01,Mars,0,F/1019/S,TRAPPIST-1e,18.0,0,Tench Brine,0,1760.0
4975,5304_02,Mars,1,F/1019/S,,33.0,0,Jagles Brine,1,0.0
4976,5305_01,Earth,0,F/1084/P,TRAPPIST-1e,23.0,0,Elindy Simmonders,1,2897.0
4977,5307_01,Europa,1,B/204/S,TRAPPIST-1e,13.0,0,Mirark Fuelisent,1,
4978,5310_01,Mars,0,F/1021/S,TRAPPIST-1e,32.0,0,Dontch Terry,0,5341.0
4979,5312_01,Europa,1,B/182/P,TRAPPIST-1e,27.0,0,Sulaton Prefule,1,0.0
4980,5313_01,Earth,0,F/1085/P,TRAPPIST-1e,23.0,0,Tracia Guezaley,1,552.0
4981,5314_01,Europa,0,C/208/S,TRAPPIST-1e,25.0,,Skatik Arible,1,3793.0
4982,5315_01,Earth,0,F/1086/P,TRAPPIST-1e,18.0,0,Gwendy Toddleton,0,778.0
4983,5316_01,Mars,1,F/1087/P,55 Cancri e,23.0,0,Cats Ses,1,0.0
4984,5320_01,Europa,1,E/330/P,55 Cancri e,31.0,0,Errima Callower,1,0.0
4985,5320_02,Europa,0,E/330/P,TRAPPIST-1e,32.0,0,Hallah Opshoent,0,1751.0
4986,5322_01,Mars,1,F/1090/P,TRAPPIST-1e,22.0,0,Allift Parté,1,
4987,5323_01,Mars,1,F/1091/P,TRAPPIST-1e,38.0,0,Coakey Cort,1,
4988,5325_01,Earth,0,F/1023/S,PSO J318.5-22,21.0,0,Wandy Blandez,1,757.0
4989,5326_01,Mars,1,F/1092/P,TRAPPIST-1e,28.0,0,Wales Khart,1,0.0
4990,5327_01,Europa,0,B/183/P,TRAPPIST-1e,38.0,0,Furudra Ticiay,0,0.0
4991,5330_01,Earth,0,F/1094/P,TRAPPIST-1e,20.0,0,Race Oconley,1,809.0
4992,5331_01,Earth,0,F/1095/P,TRAPPIST-1e,23.0,0,Coreen Woodgezalez,0,633.0
4993,5333_01,Earth,0,G/862/P,TRAPPIST-1e,48.0,0,Vane Andley,1,500.0
4994,5334_01,Earth,1,G/867/S,55 Cancri e,15.0,0,Besse Connon,1,0.0
4995,5334_02,Earth,0,G/867/S,TRAPPIST-1e,30.0,0,Therly Connon,1,723.0
4996,5337_01,Mars,0,F/1024/S,TRAPPIST-1e,40.0,0,Rish Bre,1,
4997,5340_01,Earth,0,G/868/S,TRAPPIST-1e,36.0,0,Cassa Carsoning,0,710.0
4998,5341_01,Earth,1,G/869/S,TRAPPIST-1e,20.0,0,Jessa Greenez,1,0.0
4999,5343_01,Mars,0,E/332/P,TRAPPIST-1e,17.0,0,Rahars Resty,0,946.0
5000,5344_01,Europa,0,C/168/P,55 Cancri e,38.0,0,Sargin Prieress,0,10947.0
5001,5344_02,Europa,1,C/168/P,55 Cancri e,38.0,0,Dyonon Prieress,1,0.0
5002,5345_01,Mars,0,D/167/P,,14.0,0,Frunad Cheen,0,868.0
5003,5345_02,Mars,0,E/333/P,TRAPPIST-1e,,0,Cops Cheen,0,1590.0
5004,5346_01,Earth,0,E/334/P,TRAPPIST-1e,21.0,0,Tera Kaney,1,827.0
5005,5347_01,Europa,0,C/169/P,TRAPPIST-1e,18.0,0,Anton Caljoiry,0,7548.0
5006,5348_01,Mars,0,D/168/P,TRAPPIST-1e,26.0,0,Money Sache,1,1056.0
5007,5350_01,Europa,0,C/170/P,TRAPPIST-1e,35.0,0,Atinon Foraud,0,4548.0
5008,5351_01,Mars,,F/1026/S,55 Cancri e,46.0,0,Hion Knike,0,2662.0
5009,5353_01,Europa,1,B/205/S,55 Cancri e,13.0,0,Ranan Reelest,1,0.0
5010,5353_02,Europa,0,B/205/S,TRAPPIST-1e,39.0,0,Weidus Reelest,1,9670.0
5011,5354_01,Mars,0,D/161/S,PSO J318.5-22,49.0,0,Panch Letty,0,1775.0
5012,5354_02,Mars,0,E/339/S,TRAPPIST-1e,28.0,0,Bares Kraie,0,0.0
5013,5355_01,Earth,0,F/1098/P,TRAPPIST-1e,27.0,0,Kerrie Deckley,1,796.0
5014,5355_02,Earth,1,G/865/P,TRAPPIST-1e,21.0,0,Verly Deckley,1,
5015,5356_01,Earth,0,E/340/S,TRAPPIST-1e,29.0,0,Julies Winsley,0,4549.0
